searched_name,id,display_name,works_api_url,h_index,works_count,country_code
Tom Bidewell,https://openalex.org/A5126820537,Tom Bidewell,https://api.openalex.org/works?filter=author.id:A5126820537,0.0,1.0,
Tom Murray,https://openalex.org/A5124172843,Tom Murray,https://api.openalex.org/works?filter=author.id:A5124172843,0.0,1.0,US
Tom Theile,https://openalex.org/A5033208803,Tom Theile,https://api.openalex.org/works?filter=author.id:A5033208803,7.0,19.0,
Tomas Ruiz,https://openalex.org/A5102982438,Tomás Ruiz-López,https://api.openalex.org/works?filter=author.id:A5102982438,2.0,2.0,NO
Tommaso Trulli,,,,,,
Tomás Arias Vergara,https://openalex.org/A5015908653,Tomás Arias‐Vergara,https://api.openalex.org/works?filter=author.id:A5015908653,17.0,108.0,DE
Torben S. D. Johansen,https://openalex.org/A5103100943,Torben S. D. Johansen,https://api.openalex.org/works?filter=author.id:A5103100943,4.0,11.0,DK
Travis Coan,https://openalex.org/A5060009020,Travis Coan,https://api.openalex.org/works?filter=author.id:A5060009020,21.0,84.0,GB
Travis Proulx,https://openalex.org/A5049074892,Travis Proulx,https://api.openalex.org/works?filter=author.id:A5049074892,27.0,83.0,
Trisevgeni Papakonstantinou,https://openalex.org/A5008373524,Trisevgeni Papakonstantinou,https://api.openalex.org/works?filter=author.id:A5008373524,3.0,20.0,KR
Tristan J.B. Cann,,,,,,
Trivik Verma,https://openalex.org/A5082117791,Trivik Verma,https://api.openalex.org/works?filter=author.id:A5082117791,15.0,66.0,GB
Upasana Dutta,https://openalex.org/A5012986732,Upasana Dutta,https://api.openalex.org/works?filter=author.id:A5012986732,0.0,1.0,US
Vaidehi Raipat,https://openalex.org/A5120627605,Vaidehi Raipat,https://api.openalex.org/works?filter=author.id:A5120627605,0.0,1.0,US
Valdemar Danry,https://openalex.org/A5001522776,Valdemar Danry,https://api.openalex.org/works?filter=author.id:A5001522776,9.0,26.0,US
Valentin Thouzeau,https://openalex.org/A5077609437,Valentin Thouzeau,https://api.openalex.org/works?filter=author.id:A5077609437,0.0,2.0,FR
Valeria Rainero,https://openalex.org/A5123681003,Valeria Rainero,https://api.openalex.org/works?filter=author.id:A5123681003,0.0,1.0,
Vasiliki Fouka,https://openalex.org/A5045475903,Vasiliki Fouka,https://api.openalex.org/works?filter=author.id:A5045475903,16.0,131.0,US
Vedran Sekara,https://openalex.org/A5048176602,Vedran Sekara,https://api.openalex.org/works?filter=author.id:A5048176602,12.0,43.0,US
Vera Sosnovik,https://openalex.org/A5083550860,Vera Sosnovik,https://api.openalex.org/works?filter=author.id:A5083550860,2.0,7.0,
Vered Shwartz,https://openalex.org/A5006531172,Vered Shwartz,https://api.openalex.org/works?filter=author.id:A5006531172,21.0,107.0,CA
Veronika Batzdorfer,https://openalex.org/A5114764275,Veronika Batzdorfer,https://api.openalex.org/works?filter=author.id:A5114764275,0.0,1.0,
Vicenç Gomez,https://openalex.org/A5053716315,Vicenç Gómez,https://api.openalex.org/works?filter=author.id:A5053716315,21.0,118.0,ES
Vicky Chuqiao Yang,https://openalex.org/A5049240073,Vicky Chuqiao Yang,https://api.openalex.org/works?filter=author.id:A5049240073,8.0,45.0,JP
Victor Møller Poulsen,https://openalex.org/A5059830287,Victor Møller Poulsen,https://api.openalex.org/works?filter=author.id:A5059830287,2.0,7.0,US
Victor Orozco-Olvera,https://openalex.org/A5091677618,Víctor Orozco-Olvera,https://api.openalex.org/works?filter=author.id:A5091677618,9.0,52.0,MX
Victor Shia,https://openalex.org/A5047128300,Victor Shia,https://api.openalex.org/works?filter=author.id:A5047128300,14.0,36.0,US
Victoria Di Césare,https://openalex.org/A5119060522,Victoria Di Césare,https://api.openalex.org/works?filter=author.id:A5119060522,0.0,2.0,AR
Vikram Kamath Cannanure,https://openalex.org/A5115861196,Vikram Kamath Cannanure,https://api.openalex.org/works?filter=author.id:A5115861196,1.0,1.0,
Viktor Stojkoski,https://openalex.org/A5016705181,Viktor Stojkoski,https://api.openalex.org/works?filter=author.id:A5016705181,15.0,100.0,HU
Vincent Christoph Brockers,,,,,,
Vincent Traag,https://openalex.org/A5070433540,Vincent Traag,https://api.openalex.org/works?filter=author.id:A5070433540,24.0,123.0,NL
Vincenz Frey,https://openalex.org/A5022243966,Vincenz Frey,https://api.openalex.org/works?filter=author.id:A5022243966,10.0,25.0,
Vinicius Muraro,https://openalex.org/A5110977801,Vinicius Muraro,https://api.openalex.org/works?filter=author.id:A5110977801,2.0,5.0,BR
Viola Priesemann,https://openalex.org/A5112646109,Viola Priesemann,https://api.openalex.org/works?filter=author.id:A5112646109,1.0,2.0,
Virginia Morini,https://openalex.org/A5084991203,Virginia Morini,https://api.openalex.org/works?filter=author.id:A5084991203,5.0,32.0,IT
Vish Padinjaredath Suresh,https://openalex.org/A5087658160,Vish Padinjaredath Suresh,https://api.openalex.org/works?filter=author.id:A5087658160,0.0,7.0,AU
Vishal Kalakonnavar,https://openalex.org/A5093047656,Vishal Kalakonnavar,https://api.openalex.org/works?filter=author.id:A5093047656,1.0,2.0,US
Vito Latora,https://openalex.org/A5027706684,Vito Latora,https://api.openalex.org/works?filter=author.id:A5027706684,82.0,381.0,
Vito Trianni,https://openalex.org/A5035047991,vito trianni,https://api.openalex.org/works?filter=author.id:A5035047991,1.0,1.0,IT
Vittoria Colizza,https://openalex.org/A5025218537,Vittoria Colizza,https://api.openalex.org/works?filter=author.id:A5025218537,60.0,274.0,FR
Vittoria Offeddu,https://openalex.org/A5010627833,Vittoria Offeddu,https://api.openalex.org/works?filter=author.id:A5010627833,9.0,33.0,IT
Viviane Ito,https://openalex.org/A5116211292,Viviane Ito,https://api.openalex.org/works?filter=author.id:A5116211292,1.0,4.0,US
Vsevolod Suschevskiy,https://openalex.org/A5070427696,Vsevolod Suschevskiy,https://api.openalex.org/works?filter=author.id:A5070427696,1.0,7.0,US
Walter Quattrociocchi,https://openalex.org/A5008291667,Walter Quattrociocchi,https://api.openalex.org/works?filter=author.id:A5008291667,40.0,199.0,
Wanting Wang,https://openalex.org/A5013126510,Wanting Wang,https://api.openalex.org/works?filter=author.id:A5013126510,1.0,2.0,
Wanwan Zheng,https://openalex.org/A5100611610,Wanwan Zheng,https://api.openalex.org/works?filter=author.id:A5100611610,4.0,24.0,JP
Weicheng Ma,https://openalex.org/A5043402333,Weicheng Ma,https://api.openalex.org/works?filter=author.id:A5043402333,9.0,68.0,US
Weixin Liang,https://openalex.org/A5076286335,Weixin Liang,https://api.openalex.org/works?filter=author.id:A5076286335,16.0,42.0,US
Wenchang Wang,https://openalex.org/A5123656487,Wenchang Wang,https://api.openalex.org/works?filter=author.id:A5123656487,0.0,1.0,CN
Wenlan Zhang,https://openalex.org/A5102002024,Wenlan Zhang,https://api.openalex.org/works?filter=author.id:A5102002024,19.0,74.0,CN
Wenrui Huang,https://openalex.org/A5113361061,Wenrui Huang,https://api.openalex.org/works?filter=author.id:A5113361061,0.0,2.0,CN
Wentao Xu,https://openalex.org/A5025086560,Wentao Xu,https://api.openalex.org/works?filter=author.id:A5025086560,8.0,26.0,CN
Wifag Adnan,https://openalex.org/A5068231975,Wifag Adnan,https://api.openalex.org/works?filter=author.id:A5068231975,7.0,30.0,US
William J Brady,https://openalex.org/A5122315807,William J. Brady,https://api.openalex.org/works?filter=author.id:A5122315807,0.0,1.0,
William Small Schulz,,,,,,
Woo-Sung Jung,https://openalex.org/A5040094074,Woo‐Sung Jung,https://api.openalex.org/works?filter=author.id:A5040094074,25.0,156.0,
Xi Chen,https://openalex.org/A5100330001,Xi Chen,https://api.openalex.org/works?filter=author.id:A5100330001,46.0,295.0,CN
Xi Hong,https://openalex.org/A5082582443,Xi Hong,https://api.openalex.org/works?filter=author.id:A5082582443,5.0,17.0,US
Xiancheng LI,https://openalex.org/A5003654383,Xiancheng Li,https://api.openalex.org/works?filter=author.id:A5003654383,11.0,42.0,GB
Xiang Zheng,https://openalex.org/A5100333605,Xiang Zheng,https://api.openalex.org/works?filter=author.id:A5100333605,16.0,43.0,US
Xiangjue Dong,https://openalex.org/A5067022874,Xiangjue Dong,https://api.openalex.org/works?filter=author.id:A5067022874,6.0,34.0,US
Xiaoming Fu,https://openalex.org/A5018318168,Xiaoming Fu,https://api.openalex.org/works?filter=author.id:A5018318168,47.0,464.0,HK
Xiaoxing Fu,https://openalex.org/A5071697066,XiaoXing Fu,https://api.openalex.org/works?filter=author.id:A5071697066,1.0,1.0,CN
Xiaoyuan Yi,https://openalex.org/A5040961637,Xiaoyuan Yi,https://api.openalex.org/works?filter=author.id:A5040961637,13.0,61.0,CN
Xing Xie,https://openalex.org/A5110364596,Xing Xie,https://api.openalex.org/works?filter=author.id:A5110364596,7.0,32.0,CN
Xinlan Emily Hu,https://openalex.org/A5122364096,Xinlan Emily Hu,https://api.openalex.org/works?filter=author.id:A5122364096,0.0,1.0,
Xinrui Chloe Zhao,,,,,,
Xinyang Wang,https://openalex.org/A5003142129,Xinyang Wang,https://api.openalex.org/works?filter=author.id:A5003142129,2.0,7.0,CN
Xinyi Li,https://openalex.org/A5100370285,Xinyi Li,https://api.openalex.org/works?filter=author.id:A5100370285,15.0,79.0,CN
Xinyi Liu,https://openalex.org/A5100395656,Xinyi Liu,https://api.openalex.org/works?filter=author.id:A5100395656,28.0,141.0,CN
Xinyi Zhao,https://openalex.org/A5057529697,Xinyi Zhao,https://api.openalex.org/works?filter=author.id:A5057529697,14.0,46.0,CN
Xinyu Yang,https://openalex.org/A5024037408,Xinyu Yang,https://api.openalex.org/works?filter=author.id:A5024037408,24.0,235.0,CN
Xinzhe Li,https://openalex.org/A5101961144,Xinzhe Li,https://api.openalex.org/works?filter=author.id:A5101961144,5.0,11.0,CN
Xixuan Zhang,https://openalex.org/A5079983445,Xixuan Zhang,https://api.openalex.org/works?filter=author.id:A5079983445,4.0,10.0,DE
Xiyuan Ren,https://openalex.org/A5044841740,Xiyuan Ren,https://api.openalex.org/works?filter=author.id:A5044841740,3.0,25.0,CN
Xuan Zhao,https://openalex.org/A5002881658,Xuan Zhao,https://api.openalex.org/works?filter=author.id:A5002881658,22.0,86.0,CN
Xudong Tang,https://openalex.org/A5064941010,Xudong Tang,https://api.openalex.org/works?filter=author.id:A5064941010,1.0,2.0,CN
Xudong Yu,https://openalex.org/A5066850067,Xudong Yu,https://api.openalex.org/works?filter=author.id:A5066850067,7.0,16.0,US
Xuechunzi Bai,https://openalex.org/A5014394213,Xuechunzi Bai,https://api.openalex.org/works?filter=author.id:A5014394213,13.0,48.0,US
YIFEI CHEN,https://openalex.org/A5101401584,Yifei Chen,https://api.openalex.org/works?filter=author.id:A5101401584,10.0,48.0,US
Yajun Song,https://openalex.org/A5075261068,Yajun Song,https://api.openalex.org/works?filter=author.id:A5075261068,8.0,30.0,CN
Yakov Bart,https://openalex.org/A5061060299,Yakov Bart,https://api.openalex.org/works?filter=author.id:A5061060299,1.0,6.0,IN
Yamir Moreno,https://openalex.org/A5123517573,Yamir Moreno,https://api.openalex.org/works?filter=author.id:A5123517573,0.0,2.0,
Yan Asadchy,https://openalex.org/A5093971461,Yan Asadchy,https://api.openalex.org/works?filter=author.id:A5093971461,1.0,3.0,EE
Yan Wang,https://openalex.org/A5100322921,Yan Wang,https://api.openalex.org/works?filter=author.id:A5100322921,54.0,496.0,CN
Yan Xia,https://openalex.org/A5040189242,Yan Xia,https://api.openalex.org/works?filter=author.id:A5040189242,19.0,79.0,CN
Yangliu Fan,https://openalex.org/A5004327296,Yangliu Fan,https://api.openalex.org/works?filter=author.id:A5004327296,2.0,8.0,DE
Yann Renisio,https://openalex.org/A5078658990,Yann Renisio,https://api.openalex.org/works?filter=author.id:A5078658990,4.0,30.0,FR
Yann Vonlanthen,https://openalex.org/A5005205473,Yann Vonlanthen,https://api.openalex.org/works?filter=author.id:A5005205473,3.0,24.0,CH
Yannik Keller,https://openalex.org/A5070671990,Yannik Keller,https://api.openalex.org/works?filter=author.id:A5070671990,1.0,3.0,
Yanru Wu,https://openalex.org/A5101515400,Yanru Wu,https://api.openalex.org/works?filter=author.id:A5101515400,7.0,59.0,CN
Yao Wan,https://openalex.org/A5102201025,Yao Wan,https://api.openalex.org/works?filter=author.id:A5102201025,13.0,71.0,HK
Yao-Yuan Yang,https://openalex.org/A5033186377,Yao-Yuan Yang,https://api.openalex.org/works?filter=author.id:A5033186377,10.0,25.0,
Yaomin Jiang,https://openalex.org/A5052305557,Yaomin Jiang,https://api.openalex.org/works?filter=author.id:A5052305557,3.0,5.0,CN
Yara F. Mijnhout,,,,,,
Yasin Yılmaz,https://openalex.org/A5083542404,Yasin YILMAZ,https://api.openalex.org/works?filter=author.id:A5083542404,1.0,6.0,
Yasmine Houri,https://openalex.org/A5117351820,Yasmine Houri,https://api.openalex.org/works?filter=author.id:A5117351820,0.0,1.0,FR
Yelena Mejova,https://openalex.org/A5041808447,Yelena Mejova,https://api.openalex.org/works?filter=author.id:A5041808447,23.0,157.0,IT
Yerka Freire,https://openalex.org/A5100281178,Yerka Freire Vidal,https://api.openalex.org/works?filter=author.id:A5100281178,0.0,1.0,
Yi Zhao,https://openalex.org/A5000991048,Yi Zhao,https://api.openalex.org/works?filter=author.id:A5000991048,68.0,333.0,CN
Yian Yin,https://openalex.org/A5013465081,Yian Yin,https://api.openalex.org/works?filter=author.id:A5013465081,13.0,32.0,US
Yifang Ma,https://openalex.org/A5122470123,Yifang Ma,https://api.openalex.org/works?filter=author.id:A5122470123,0.0,3.0,
Yilang Peng,https://openalex.org/A5112752610,Yilang Peng,https://api.openalex.org/works?filter=author.id:A5112752610,16.0,39.0,
Yilun Liu,https://openalex.org/A5047676589,Yilun Liu,https://api.openalex.org/works?filter=author.id:A5047676589,3.0,12.0,CN
Yin Yuan,https://openalex.org/A5044404952,Yin Yuan,https://api.openalex.org/works?filter=author.id:A5044404952,11.0,31.0,CN
Ying Zhong,https://openalex.org/A5064533699,Ying Zhong,https://api.openalex.org/works?filter=author.id:A5064533699,14.0,64.0,CN
Yingdan Lu,https://openalex.org/A5032446414,Yingdan Lu,https://api.openalex.org/works?filter=author.id:A5032446414,12.0,47.0,US
Yingrong Mao,https://openalex.org/A5108376058,Yingrong Mao,https://api.openalex.org/works?filter=author.id:A5108376058,1.0,2.0,
Yinuo Xu,https://openalex.org/A5060292278,Yinuo Xu,https://api.openalex.org/works?filter=author.id:A5060292278,2.0,14.0,
Yixin Chen,https://openalex.org/A5100393456,Yixin Chen,https://api.openalex.org/works?filter=author.id:A5100393456,25.0,170.0,CN
Yong-Yeol Ahn,https://openalex.org/A5125729577,Yong-Yeol Ahn,https://api.openalex.org/works?filter=author.id:A5125729577,0.0,1.0,US
Yoo Jung Oh,https://openalex.org/A5050834827,Yoo Jung Oh,https://api.openalex.org/works?filter=author.id:A5050834827,10.0,44.0,US
Young Jin Kim,https://openalex.org/A5100387390,Young Jin Kim,https://api.openalex.org/works?filter=author.id:A5100387390,31.0,325.0,KR
Yphtach Lelkes,https://openalex.org/A5037708423,Yphtach Lelkes,https://api.openalex.org/works?filter=author.id:A5037708423,37.0,185.0,
Yuan Chang Leong,https://openalex.org/A5090526778,Yuan Chang Leong,https://api.openalex.org/works?filter=author.id:A5090526778,15.0,60.0,US
Yuan Liao,https://openalex.org/A5026869641,Yuan Liao,https://api.openalex.org/works?filter=author.id:A5026869641,22.0,70.0,CN
Yuan Zhang,https://openalex.org/A5050518279,Yuan Zhang,https://api.openalex.org/works?filter=author.id:A5050518279,48.0,371.0,CN
Yuanyi Zhen,https://openalex.org/A5029414400,Yuanyi Zhen,https://api.openalex.org/works?filter=author.id:A5029414400,4.0,7.0,CN
Yueran Wang,https://openalex.org/A5111305167,Yueran Wang,https://api.openalex.org/works?filter=author.id:A5111305167,0.0,3.0,CN
Yueying Chu,https://openalex.org/A5086363684,Yueying Chu,https://api.openalex.org/works?filter=author.id:A5086363684,7.0,24.0,CN
Yufan Guo,https://openalex.org/A5018249303,Yufan Guo,https://api.openalex.org/works?filter=author.id:A5018249303,5.0,14.0,
Yuhan Li,https://openalex.org/A5064567712,Yuhan Li,https://api.openalex.org/works?filter=author.id:A5064567712,15.0,60.0,CN
Yuhui Zhang,https://openalex.org/A5100624911,Yuhui Zhang,https://api.openalex.org/works?filter=author.id:A5100624911,15.0,74.0,US
Yuichiro Nakai,https://openalex.org/A5104867987,Nakai Yuichiro author aut,https://api.openalex.org/works?filter=author.id:A5104867987,1.0,2.0,
Yujia Yang,https://openalex.org/A5063328803,Yujia Yang,https://api.openalex.org/works?filter=author.id:A5063328803,3.0,6.0,CN
Yulia Tsvetkov,https://openalex.org/A5062910836,Yulia Tsvetkov,https://api.openalex.org/works?filter=author.id:A5062910836,35.0,276.0,US
Yuliang Xu,https://openalex.org/A5126231183,Yuliang Xu,https://api.openalex.org/works?filter=author.id:A5126231183,0.0,2.0,
Yuliia Kazmina,https://openalex.org/A5078117465,Yuliia Kazmina,https://api.openalex.org/works?filter=author.id:A5078117465,2.0,8.0,
Yulin Dong,https://openalex.org/A5102216241,Yulin Dong,https://api.openalex.org/works?filter=author.id:A5102216241,6.0,18.0,CN
Yulin Yu,https://openalex.org/A5103158614,Yulin Yu,https://api.openalex.org/works?filter=author.id:A5103158614,6.0,17.0,US
Yunhao Cai,https://openalex.org/A5010787369,Yunhao Cai,https://api.openalex.org/works?filter=author.id:A5010787369,4.0,8.0,CN
Yuning Liu,https://openalex.org/A5100658745,Yuning Liu,https://api.openalex.org/works?filter=author.id:A5100658745,18.0,102.0,US
Yunus Uğur,https://openalex.org/A5015353040,Yunus Uğur,https://api.openalex.org/works?filter=author.id:A5015353040,3.0,32.0,TR
Yuqi Liang,https://openalex.org/A5113388806,Yuqi Liang,https://api.openalex.org/works?filter=author.id:A5113388806,2.0,6.0,CN
Yuqi Zhu,https://openalex.org/A5112960917,Yuqi Zhu,https://api.openalex.org/works?filter=author.id:A5112960917,2.0,10.0,CN
Yusuf Sezer Car,https://openalex.org/A5119402063,Yusuf Sezer Car,https://api.openalex.org/works?filter=author.id:A5119402063,0.0,1.0,DE
Yusuke Miyake,https://openalex.org/A5075398204,Yusuke Miyake,https://api.openalex.org/works?filter=author.id:A5075398204,0.0,2.0,
Yutong Jiang,https://openalex.org/A5101534234,Yutong Jiang,https://api.openalex.org/works?filter=author.id:A5101534234,10.0,37.0,CN
Zachary Horne,https://openalex.org/A5050716607,Zachary Horne,https://api.openalex.org/works?filter=author.id:A5050716607,14.0,80.0,US
Zack Zimbalist,https://openalex.org/A5125156981,Zack Zimbalist,https://api.openalex.org/works?filter=author.id:A5125156981,0.0,1.0,AT
